Days,Open,High,Low,Close,Volume
2317.0,0.35825,0.35825,0.33650,0.3490,1153712000
2320.0,0.37000,0.37450,0.36000,0.3640,979156000
2321.0,0.36050,0.36725,0.35725,0.3600,829124000
2322.0,0.3625,0.36900,0.36025,0.36700,901236000
2323.0,0.3655,0.38225,0.36275,0.36625,1252000000
2324.0,0.3415,0.34250,0.31500,0.32400,2493068000
2327.0,0.3245,0.32875,0.31450,0.32475,856060000
2328.0,0.3275,0.32950,0.31225,0.31400,674112000
2329.0,0.31250,0.31950,0.31025,0.31900,826520000
2330.0,0.30975,0.31900,0.30025,0.31150,1129136000
2331.0,0.30250,0.32700,0.30250,0.31825,1069600000
2334.0,0.31725,0.32100,0.30800,0.30900,664564000
2335.0,0.29925,0.31875,0.29625,0.31725,966652000
2336.0,0.33000,0.33625,0.31775,0.31875,995028000
2337.0,0.32675,0.33750,0.32600,0.33750,713560000
2338.0,0.33700,0.33700,0.32350,0.32850,545116000
2342.0,0.32400,0.32775,0.31425,0.31450,527492000
2343.0,0.31500,0.31850,0.31300,0.31800,649088000
2344.0,0.31150,0.31825,0.31050,0.31750,586360000
2345.0,0.30825,0.31375,0.30075,0.30250,671456000
2348.0,0.30375,0.30575,0.28625,0.28750,577248000
2349.0,0.28625,0.28625,0.27225,0.27950,967636000
2350.0,0.28100,0.28850,0.27175,0.27275,697152000
2351.0,0.27825,0.28500,0.27750,0.28375,611768000
2352.0,0.28075,0.29150,0.28000,0.29025,442104000
2355.0,0.29450,0.29500,0.28325,0.28400,375080000
2356.0,0.28725,0.29950,0.28675,0.29800,528632000
2357.0,0.29600,0.29875,0.29025,0.29425,366480000
2358.0,0.30450,0.30625,0.2940,0.30550,859068000
2359.0,0.30725,0.31125,0.3050,0.30750,932832000
2362.0,0.31400,0.31475,0.2975,0.30025,579836000
2363.0,0.30400,0.30775,0.2875,0.28900,818164000
2364.0,0.29175,0.29525,0.2835,0.29225,614060000
2365.0,0.29050,0.29200,0.27675,0.27775,725028000
2366.0,0.27975,0.28000,0.27250,0.27700,507220000
2369.0,0.27900,0.28150,0.27250,0.27750,372008000
2370.0,0.27150,0.27175,0.26025,0.26200,660808000
2371.0,0.26250,0.26525,0.25525,0.25525,623072000
2372.0,0.25600,0.26125,0.24825,0.25950,737008000
2373.0,0.26050,0.26100,0.24750,0.25625,737096000
2377.0,0.25525,0.26350,0.25125,0.25350,712020000
2378.0,0.25450,0.26725,0.25400,0.26575,608412000
2379.0,0.26750,0.26775,0.25450,0.25775,783272000
2380.0,0.25900,0.26050,0.25550,0.25875,571516000
2383.0,0.25875,0.26675,0.25850,0.26350,565396000
2384.0,0.26775,0.27475,0.26625,0.27300,723316000
2385.0,0.28500,0.28700,0.27175,0.27575,1355664000
2386.0,0.27600,0.27625,0.26475,0.26800,953088000
2387.0,0.26800,0.26875,0.25025,0.25125,1288604000
2390.0,0.25475,0.26250,0.25300,0.26150,798440000
2391.0,0.25475,0.26950,0.25250,0.26800,1160988000
2392.0,0.27050,0.27075,0.25675,0.25925,624940000
2393.0,0.26200,0.26625,0.26050,0.26350,462612000
2394.0,0.26325,0.26350,0.25650,0.25900,817604000
2397.0,0.25825,0.26475,0.25425,0.26375,683548000
2398.0,0.26450,0.26500,0.25825,0.26150,683472000
2399.0,0.25725,0.26175,0.25250,0.25325,1320808000
2400.0,0.23500,0.24000,0.22675,0.22825,2664476000
2401.0,0.22650,0.23375,0.22300,0.22975,984288000
2404.0,0.23375,0.23475,0.22850,0.22950,917020000
2405.0,0.22775,0.22800,0.22175,0.22350,955444000
2406.0,0.22550,0.23375,0.22450,0.23300,855496000
2407.0,0.23375,0.23650,0.22950,0.23600,800504000
2408.0,0.23500,0.24125,0.23300,0.23875,739904000
2411.0,0.24125,0.24150,0.23525,0.24100,466456000
2412.0,0.23700,0.23750,0.23000,0.23100,772560000
2413.0,0.22625,0.22625,0.22125,0.22200,796148000
2414.0,0.21800,0.22900,0.21625,0.22400,1343584000
2415.0,0.23125,0.23800,0.23075,0.23475,1797392000
2418.0,0.23150,0.23625,0.22575,0.22875,814008000
2419.0,0.23100,0.23600,0.22875,0.23175,481224000
2420.0,0.23100,0.23500,0.22950,0.23300,352920000
2421.0,0.23550,0.24775,0.23425,0.24700,1615100000
2422.0,0.24525,0.25525,0.24500,0.24925,1305308000
2425.0,0.25000,0.25625,0.24475,0.24550,748620000
2426.0,0.23750,0.24550,0.23700,0.24300,641332000
2427.0,0.24025,0.25000,0.23900,0.24800,757532000
2428.0,0.25125,0.25400,0.24500,0.24500,657596000
2429.0,0.24650,0.25500,0.24025,0.25300,1060416000
2432.0,0.25000,0.25200,0.24100,0.24100,602804000
2433.0,0.23750,0.24500,0.23250,0.23325,931488000
2434.0,0.23675,0.23975,0.23375,0.23500,851440000
2435.0,0.23575,0.24000,0.23350,0.23925,596292000
2436.0,0.24500,0.24825,0.24200,0.24750,566484000
2440.0,0.24675,0.25550,0.24625,0.24975,899820000
2441.0,0.25025,0.25975,0.24750,0.25800,1224156000
2442.0,0.26125,0.26150,0.25125,0.25450,697748000
2443.0,0.25625,0.25700,0.24950,0.25175,609292000
2446.0,0.25625,0.26925,0.25625,0.26600,1015792000
2447.0,0.26375,0.26700,0.26125,0.26350,698536000
2448.0,0.26100,0.26425,0.25750,0.26400,555572000
2449.0,0.26050,0.26650,0.26050,0.26425,365280000
2450.0,0.26675,0.26700,0.26300,0.26375,416884000
2453.0,0.26375,0.26875,0.26125,0.26775,443168000
2454.0,0.26625,0.28675,0.26625,0.28225,1779624000
2455.0,0.28125,0.28725,0.27950,0.28475,999996000
2456.0,0.28800,0.29950,0.28550,0.29050,1240872000
2457.0,0.29700,0.30750,0.29475,0.30650,1086976000
2460.0,0.30875,0.30900,0.29600,0.30000,999504000
2461.0,0.30025,0.30350,0.29400,0.29925,723192000
2462.0,0.29650,0.30575,0.29375,0.29700,974904000
2463.0,0.30075,0.30425,0.28950,0.29200,787632000
2464.0,0.29625,0.29675,0.28150,0.28375,999120000
2467.0,0.28100,0.28575,0.27525,0.2810,749500000
2468.0,0.28700,0.28750,0.28225,0.2830,753588000
2469.0,0.28300,0.28425,0.26675,0.2695,1057604000
2470.0,0.27075,0.27100,0.25950,0.2675,761488000
2471.0,0.26650,0.27375,0.26275,0.2715,706932000
2474.0,0.27275,0.27500,0.26900,0.27025,442680000
2475.0,0.26800,0.27675,0.26575,0.27550,605208000
2476.0,0.28000,0.28750,0.27700,0.28350,968732000
2477.0,0.28375,0.28425,0.27775,0.27900,599172000
2478.0,0.28350,0.28675,0.27900,0.28225,639940000
2481.0,0.28250,0.28525,0.2775,0.28400,448156000
2482.0,0.27775,0.28425,0.2755,0.28225,866136000
2483.0,0.28250,0.29000,0.2775,0.28225,763532000
2484.0,0.28250,0.28300,0.2730,0.27725,1014428000
2485.0,0.27900,0.29725,0.2760,0.29500,1322676000
2488.0,0.29725,0.30000,0.29450,0.29775,673136000
2489.0,0.29425,0.30125,0.29175,0.29675,675248000
2490.0,0.29400,0.30200,0.29325,0.30100,496796000
2491.0,0.30500,0.30600,0.29850,0.30125,704448000
2492.0,0.30075,0.30375,0.29750,0.30050,554664000
2495.0,0.30250,0.30725,0.29850,0.30100,473920000
2496.0,0.30225,0.31225,0.30050,0.30725,581036000
2497.0,0.30925,0.31150,0.30125,0.30950,671748000
2498.0,0.31250,0.31575,0.30950,0.31000,700016000
2499.0,0.31225,0.31800,0.31075,0.31525,735116000
2502.0,0.31500,0.31925,0.31250,0.31650,605156000
2503.0,0.31650,0.31900,0.31300,0.31475,633964000
2504.0,0.31700,0.31850,0.31250,0.31850,521016000
2505.0,0.31100,0.32050,0.30675,0.31525,1089980000
2506.0,0.32725,0.34200,0.32575,0.33150,2142560000
2509.0,0.33300,0.33775,0.32675,0.32750,733548000
2510.0,0.32200,0.32650,0.31725,0.31775,739356000
2511.0,0.31750,0.32675,0.31450,0.32300,551764000
2512.0,0.32725,0.33625,0.32725,0.33300,993120000
2513.0,0.33225,0.34500,0.33175,0.34375,716484000
2516.0,0.3415,0.3460,0.33850,0.34400,462668000
2517.0,0.3400,0.3435,0.33350,0.33600,457832000
2518.0,0.3395,0.3455,0.33925,0.34425,397784000
2520.0,0.3440,0.3460,0.34000,0.34000,143104000
2523.0,0.3385,0.3450,0.33700,0.34375,468192000
2524.0,0.33850,0.34200,0.33400,0.34025,720936000
2525.0,0.34700,0.35750,0.34650,0.35525,626536000
2526.0,0.35525,0.36175,0.35500,0.35950,529316000
2527.0,0.35775,0.36975,0.35700,0.36975,606044000
2530.0,0.37100,0.37175,0.36125,0.36275,438424000
2531.0,0.37125,0.38325,0.37050,0.37450,1026812000
2532.0,0.37400,0.38175,0.37125,0.37775,613252000
2533.0,0.36875,0.37400,0.36350,0.37150,942408000
2534.0,0.37150,0.37725,0.37050,0.37375,451900000
2537.0,0.37525,0.37600,0.36325,0.36425,609108000
2538.0,0.37125,0.37800,0.36425,0.36475,755160000
2539.0,0.36550,0.37000,0.35625,0.35675,624176000
2540.0,0.36050,0.36250,0.35625,0.35725,631872000
2541.0,0.35750,0.36125,0.35325,0.35925,593156000
2544.0,0.36050,0.36225,0.35750,0.35775,344088000
2545.0,0.36125,0.37175,0.36100,0.37175,466952000
2546.0,0.37100,0.37625,0.36750,0.37575,477988000
2547.0,0.37575,0.37575,0.37150,0.37300,273784000
2551.0,0.37200,0.37775,0.36525,0.37500,255500000
2552.0,0.37500,0.37750,0.37125,0.37350,194260000
2553.0,0.37325,0.37625,0.37000,0.37350,177660000
2554.0,0.37300,0.37700,0.37175,0.37475,174488000
2555.0,0.37500,0.38550,0.37450,0.38500,391252000
2558.0,0.38800,0.39925,0.38750,0.39550,817448000
2559.0,0.39625,0.39800,0.38550,0.39425,651384000
2560.0,0.40150,0.42500,0.39750,0.42450,1428216000
2561.0,0.43550,0.48350,0.43425,0.48325,3493312000
2562.0,0.47775,0.49825,0.46700,0.49675,2579984000
2565.0,0.48775,0.51675,0.48400,0.51575,1750348000
2566.0,0.52275,0.52775,0.49675,0.50775,2711088000
2567.0,0.50800,0.58425,0.50625,0.58375,3431896000
2568.0,0.57750,0.59600,0.55950,0.58475,2695192000
2569.0,0.57475,0.59950,0.57125,0.58975,1595352000
2573.0,0.58175,0.58575,0.56175,0.57600,1813348000
2574.0,0.57625,0.59000,0.55900,0.56025,1197896000
2575.0,0.55475,0.56400,0.54475,0.56075,1111408000
2576.0,0.56675,0.57475,0.55450,0.55550,739244000
2579.0,0.58100,0.62625,0.57450,0.61825,2056900000
2580.0,0.61550,0.62200,0.59525,0.59925,1086856000
2581.0,0.60550,0.62500,0.60125,0.61350,1074660000
2582.0,0.62225,0.62375,0.60000,0.61175,657396000
2583.0,0.61325,0.62350,0.58000,0.59400,1094796000
2586.0,0.59500,0.60625,0.58525,0.59800,750160000
2587.0,0.60325,0.61625,0.59925,0.61175,654104000
2588.0,0.60825,0.65425,0.60825,0.63950,1606616000
2589.0,0.64050,0.64050,0.61375,0.62750,1030776000
2590.0,0.63625,0.64675,0.63375,0.64175,872900000
2593.0,0.63300,0.63575,0.61275,0.61500,934236000
2594.0,0.61575,0.61975,0.59400,0.59675,1076584000
2595.0,0.59900,0.60500,0.57150,0.58225,1277520000
2596.0,0.56925,0.58025,0.56500,0.57050,1042352000
2597.0,0.56850,0.60525,0.55925,0.58675,1359276000
2600.0,0.59375,0.61250,0.57550,0.57775,1287828000
2601.0,0.57875,0.58075,0.56125,0.56375,886980000
2602.0,0.57125,0.59275,0.56925,0.58450,1318364000
2603.0,0.56800,0.65025,0.56525,0.64200,3470096000
2604.0,0.63850,0.64875,0.63075,0.64075,1394412000
2608.0,0.61975,0.62150,0.57825,0.58025,1396648000
2609.0,0.58025,0.58575,0.54450,0.55275,1491604000
2610.0,0.55550,0.57600,0.55150,0.56625,1246120000
2611.0,0.58150,0.58750,0.57350,0.57800,775652000
2614.0,0.58750,0.58775,0.55350,0.56650,903696000
2615.0,0.56750,0.57475,0.54125,0.54125,988448000
2616.0,0.54050,0.55075,0.50625,0.51875,1718140000
2617.0,0.53075,0.53375,0.50600,0.52175,1593704000
2618.0,0.52225,0.5275,0.51325,0.51900,959760000
2621.0,0.52275,0.5245,0.49875,0.51175,1019140000
2622.0,0.51725,0.5200,0.47800,0.48875,1947184000
2623.0,0.48725,0.4920,0.47425,0.47850,1318976000
2624.0,0.46750,0.4710,0.44750,0.44800,1722736000
2625.0,0.45175,0.46375,0.44150,0.45125,1486832000
2628.0,0.45475,0.46625,0.44750,0.45500,1003360000
2629.0,0.43275,0.44900,0.42525,0.44150,1256280000
2630.0,0.43750,0.45875,0.43250,0.43825,1476520000
2631.0,0.45000,0.45075,0.43000,0.44650,1238516000
2632.0,0.45350,0.45500,0.44000,0.44050,886960000
2635.0,0.45000,0.45450,0.43950,0.44400,751832000
2636.0,0.44275,0.44700,0.43425,0.43625,718332000
2637.0,0.43550,0.44650,0.42600,0.44525,782396000
2638.0,0.45475,0.48625,0.45375,0.48075,1780592000
2639.0,0.48500,0.48625,0.46500,0.46575,1196392000
2642.0,0.47675,0.49100,0.47250,0.48300,1204284000
2643.0,0.48300,0.48475,0.47275,0.47925,715764000
2644.0,0.48300,0.48500,0.45525,0.46125,1176320000
2645.0,0.46200,0.46700,0.45300,0.46150,655112000
2646.0,0.46750,0.46800,0.44875,0.45500,850072000
2649.0,0.45500,0.45625,0.43550,0.43875,924328000
2650.0,0.44525,0.44875,0.43850,0.43950,821076000
2651.0,0.44275,0.44325,0.43275,0.43650,856984000
2652.0,0.43750,0.45525,0.43575,0.45250,1021208000
2653.0,0.45600,0.45600,0.43750,0.43875,746552000
2656.0,0.44050,0.44275,0.42825,0.43300,546208000
2657.0,0.42875,0.43725,0.42075,0.43425,840756000
2658.0,0.43875,0.44675,0.43325,0.44400,749588000
2659.0,0.44000,0.46300,0.43750,0.46275,1254704000
2660.0,0.45925,0.47350,0.45700,0.46775,969720000
2663.0,0.45675,0.45975,0.44500,0.45225,743584000
2664.0,0.45250,0.45425,0.43825,0.45050,659860000
2665.0,0.46700,0.47375,0.45675,0.46425,650516000
2666.0,0.46925,0.47225,0.46200,0.46300,421300000
2670.0,0.46500,0.47800,0.46475,0.47025,619612000
2671.0,0.47425,0.48725,0.46950,0.48250,676000000
2672.0,0.48500,0.48500,0.47250,0.48250,450004000
2673.0,0.48250,0.49750,0.47700,0.48775,684000000
2674.0,0.49100,0.51100,0.49025,0.50000,836000000
2677.0,0.51050,0.51075,0.49075,0.49325,613824000
2678.0,0.48750,0.48900,0.46375,0.46975,808000000
2679.0,0.47125,0.47650,0.45750,0.46625,639356000
2680.0,0.46250,0.47200,0.45625,0.46650,544000000
2681.0,0.47625,0.48750,0.47250,0.48300,841080000
2684.0,0.48450,0.49625,0.48325,0.49375,706328000
2685.0,0.49775,0.49825,0.48950,0.49450,690976000
2686.0,0.49700,0.50200,0.49000,0.49675,616000000
2687.0,0.49500,0.51300,0.49375,0.51250,1224000000
2688.0,0.48000,0.48125,0.45300,0.45650,2025192000
2691.0,0.45525,0.45625,0.44225,0.44250,728188000
2692.0,0.44100,0.44125,0.42800,0.44075,1420364000
2693.0,0.44250,0.45475,0.44100,0.45100,658844000
2694.0,0.45450,0.45475,0.43775,0.44450,650884000
2695.0,0.44350,0.45325,0.44150,0.45225,575820000
2698.0,0.44575,0.45500,0.44000,0.45175,588000000
2699.0,0.45400,0.47175,0.45275,0.45350,720372000
2700.0,0.45125,0.46200,0.44675,0.45900,545312000
2701.0,0.45900,0.47450,0.45775,0.47050,706436000
2702.0,0.47250,0.48825,0.47200,0.48750,658824000
2706.0,0.49700,0.50125,0.48500,0.50100,1200716000
2707.0,0.49875,0.49950,0.47750,0.47850,762208000
2708.0,0.47925,0.48275,0.47050,0.47625,607592000
2709.0,0.47075,0.47500,0.45925,0.46150,549300000
2712.0,0.46075,0.46500,0.45125,0.45175,435988000
2713.0,0.45525,0.45775,0.44950,0.45150,433956000
2714.0,0.44925,0.45200,0.43575,0.43925,569288000
2715.0,0.43900,0.44000,0.41850,0.43425,741632000
2716.0,0.43500,0.43775,0.42450,0.42800,493548000
2719.0,0.42800,0.43350,0.42200,0.42500,574760000
2720.0,0.42875,0.43800,0.42675,0.42850,534576000
2721.0,0.42275,0.42525,0.41050,0.41925,935916000
2722.0,0.41950,0.42600,0.39875,0.40475,1024908000
2723.0,0.40950,0.40975,0.38275,0.39525,1467884000
2726.0,0.39175,0.40000,0.38750,0.39050,745960000
2727.0,0.39200,0.40200,0.38825,0.39900,704276000
2728.0,0.39625,0.40150,0.39275,0.39350,651720000
2729.0,0.38850,0.40800,0.38500,0.40525,744024000
2730.0,0.40325,0.40675,0.39100,0.39350,529052000
2733.0,0.39350,0.39600,0.37150,0.38525,1142152000
2734.0,0.38525,0.39200,0.3825,0.38750,692200000
2735.0,0.39000,0.39750,0.3765,0.39350,960544000
2736.0,0.39450,0.40275,0.3885,0.39850,652300000
2737.0,0.39850,0.40525,0.3905,0.40375,540804000
2741.0,0.40325,0.40700,0.3935,0.39700,535296000
2742.0,0.39675,0.39750,0.38700,0.39175,529580000
2743.0,0.39375,0.39575,0.38625,0.39325,986136000
2744.0,0.38775,0.39050,0.38250,0.38575,619516000
2747.0,0.37850,0.38000,0.37125,0.37225,714388000
2748.0,0.37050,0.37400,0.36100,0.36725,867604000
2749.0,0.37225,0.37475,0.36300,0.3665,634368000
2750.0,0.36800,0.37025,0.35025,0.3520,1088996000
2751.0,0.35400,0.35625,0.34525,0.3525,827736000
2754.0,0.34975,0.35175,0.34050,0.3450,818200000
2755.0,0.34600,0.35625,0.34600,0.3555,602224000
2756.0,0.35675,0.35875,0.35000,0.3510,662956000
2757.0,0.35150,0.37000,0.34625,0.3675,1143420000
2758.0,0.37075,0.37625,0.36600,0.3750,737192000
2761.0,0.36925,0.37075,0.36375,0.3690,566920000
2762.0,0.35850,0.36750,0.35475,0.3600,698276000
2763.0,0.35500,0.35675,0.34550,0.34650,652212000
2764.0,0.34525,0.35300,0.33975,0.34575,648176000
2765.0,0.34225,0.34900,0.34050,0.34575,677656000
2768.0,0.35375,0.36525,0.35075,0.36425,1019620000
2769.0,0.36175,0.38450,0.36050,0.36050,1356432000
2770.0,0.36125,0.37150,0.35775,0.37025,765236000
2771.0,0.36350,0.36350,0.33500,0.33500,979732000
2772.0,0.34275,0.34700,0.31500,0.32375,1270588000
2775.0,0.30800,0.31900,0.29625,0.29825,1084180000
2776.0,0.30400,0.32375,0.30000,0.32325,1329832000
2777.0,0.31375,0.32275,0.30675,0.30850,1140052000
2778.0,0.30850,0.33975,0.30850,0.33525,1078792000
2779.0,0.37100,0.37150,0.31675,0.32200,3195784000
2782.0,0.32525,0.33500,0.32350,0.33425,864152000
2783.0,0.33050,0.33500,0.31875,0.32475,716868000
2784.0,0.32575,0.33125,0.31600,0.32025,553328000
2785.0,0.30575,0.30875,0.29500,0.29850,802564000
2786.0,0.29350,0.30975,0.29125,0.29325,761332000
2789.0,0.30150,0.30500,0.29525,0.29850,611876000
2790.0,0.30575,0.33100,0.30525,0.33075,938312000
2791.0,0.33000,0.33100,0.31750,0.32600,687500000
2792.0,0.31950,0.32525,0.31150,0.31200,690968000
2793.0,0.31075,0.32850,0.30525,0.32525,732660000
2796.0,0.33450,0.33525,0.32675,0.33400,601528000
2797.0,0.33175,0.34475,0.32950,0.34200,684760000
2798.0,0.34450,0.34800,0.33000,0.33275,705808000
2799.0,0.33725,0.34450,0.33175,0.33200,762312000
2800.0,0.32450,0.32900,0.32050,0.32300,471356000
2804.0,0.31250,0.33025,0.30950,0.32950,696248000
2805.0,0.35625,0.36600,0.34650,0.35625,1606620000
2806.0,0.35275,0.36125,0.34875,0.35450,880164000
2807.0,0.35150,0.36100,0.34400,0.34700,869828000
2810.0,0.34225,0.35825,0.34225,0.35525,916480000
2811.0,0.35825,0.36500,0.35275,0.36325,853836000
2812.0,0.37275,0.38675,0.37250,0.38200,1547192000
2813.0,0.39050,0.39250,0.38400,0.38750,752908000
2814.0,0.38825,0.40250,0.38450,0.38650,1391588000
2817.0,0.38000,0.38275,0.36875,0.37850,968204000
2818.0,0.38325,0.38475,0.36700,0.36875,792436000
2819.0,0.37075,0.37725,0.36150,0.36175,715252000
2820.0,0.34750,0.34800,0.33125,0.33775,1314632000
2821.0,0.33575,0.35450,0.33375,0.34475,1011440000
2824.0,0.34900,0.35000,0.33000,0.34550,972124000
2825.0,0.35425,0.35725,0.34325,0.34600,781388000
2826.0,0.34675,0.35550,0.33000,0.33550,1236532000
2827.0,0.34150,0.34725,0.31875,0.32725,866416000
2828.0,0.32200,0.32375,0.31225,0.31275,677784000
2831.0,0.30875,0.31850,0.29525,0.29525,949896000
2832.0,0.28800,0.32250,0.28675,0.32250,1361548000
2833.0,0.32175,0.33700,0.31525,0.33400,856708000
2834.0,0.33575,0.34825,0.33525,0.34725,773192000
2835.0,0.34875,0.35900,0.34150,0.35375,806976000
2838.0,0.35975,0.36950,0.35900,0.36950,534376000
2839.0,0.36650,0.37250,0.36425,0.36550,816080000
2840.0,0.37250,0.37275,0.36500,0.36525,612064000
2841.0,0.36350,0.38725,0.36250,0.38650,854832000
2842.0,0.39325,0.39725,0.38350,0.39300,702452000
2845.0,0.38850,0.38850,0.37150,0.37350,611780000
2846.0,0.37150,0.38800,0.36925,0.38700,590916000
2847.0,0.38750,0.39425,0.37825,0.37925,557568000
2848.0,0.36900,0.37050,0.34600,0.36025,990308000
2849.0,0.36475,0.37075,0.35600,0.36200,628428000
2852.0,0.36350,0.38125,0.36275,0.37550,535256000
2853.0,0.37025,0.37325,0.36050,0.36125,577996000
2854.0,0.36825,0.37025,0.35500,0.36550,503116000
2855.0,0.3790,0.38500,0.37050,0.38125,577732000
2856.0,0.3780,0.39350,0.37700,0.39000,490156000
2859.0,0.3775,0.37975,0.37000,0.37000,519984000
2860.0,0.3565,0.35750,0.34800,0.35150,790824000
2861.0,0.3550,0.35675,0.33825,0.34550,961608000
2862.0,0.34925,0.36700,0.34000,0.36625,749372000
2863.0,0.36300,0.37175,0.35725,0.37050,654840000
2866.0,0.36775,0.37400,0.36000,0.36850,613536000
2867.0,0.37325,0.37925,0.36725,0.37700,549728000
2868.0,0.36825,0.37300,0.35650,0.35800,532244000
2869.0,0.36675,0.37050,0.35275,0.36175,990484000
2870.0,0.37200,0.37750,0.35175,0.37450,1751560000
2873.0,0.37450,0.37825,0.36625,0.36725,500292000
2874.0,0.36375,0.37475,0.36275,0.37200,505660000
2875.0,0.36500,0.37475,0.36325,0.36450,512420000
2876.0,0.36375,0.36475,0.34500,0.35150,657504000
2877.0,0.35350,0.35350,0.34450,0.34825,501352000
2880.0,0.34275,0.36925,0.33750,0.36575,1330788000
2881.0,0.36975,0.37900,0.36775,0.37700,1287480000
2882.0,0.37300,0.37575,0.36075,0.36100,825340000
2884.0,0.35625,0.36450,0.35000,0.35100,406620000
2887.0,0.36250,0.37625,0.36250,0.37075,690616000
2888.0,0.37025,0.37750,0.36675,0.37275,623440000
2889.0,0.38400,0.39175,0.38075,0.39075,730324000
2890.0,0.38750,0.39650,0.38575,0.39550,529760000
2891.0,0.39975,0.40125,0.38925,0.39300,546464000
2894.0,0.39950,0.40000,0.38375,0.38700,644696000
2895.0,0.38925,0.39000,0.37750,0.38150,573832000
2896.0,0.37900,0.38200,0.37125,0.37925,510016000
2897.0,0.37550,0.38175,0.36600,0.36725,491488000
2898.0,0.36450,0.37550,0.35950,0.37250,555840000
2901.0,0.36450,0.36600,0.35650,0.36325,573208000
2902.0,0.36800,0.37250,0.35100,0.35325,516596000
2903.0,0.35025,0.35225,0.33575,0.33950,636020000
2904.0,0.34525,0.34750,0.33575,0.33650,435148000
2905.0,0.33925,0.34575,0.33625,0.33775,619116000
2908.0,0.33925,0.34325,0.32775,0.32900,463276000
2909.0,0.33650,0.34875,0.33650,0.34750,445208000
2910.0,0.34550,0.34925,0.33625,0.34300,548424000
2911.0,0.34400,0.35875,0.34400,0.35775,576560000
2912.0,0.35950,0.36000,0.35125,0.35425,248948000
2916.0,0.35275,0.35700,0.35050,0.35150,195712000
2917.0,0.35150,0.35225,0.34250,0.34275,233960000
2918.0,0.34625,0.35000,0.34125,0.34925,211112000
2919.0,0.34800,0.35175,0.34600,0.34650,186956000
2923.0,0.35750,0.36000,0.35025,0.35100,468044000
2924.0,0.35125,0.35650,0.34800,0.35500,347372000
2925.0,0.35325,0.36950,0.35175,0.36775,563548000
2926.0,0.36750,0.36775,0.35925,0.36350,533252000
2929.0,0.36375,0.37050,0.36100,0.36350,508244000
2930.0,0.36900,0.36925,0.35950,0.36200,546328000
2931.0,0.35875,0.36200,0.35325,0.35475,484272000
2932.0,0.35550,0.35575,0.34475,0.35250,652364000
2933.0,0.35000,0.35075,0.34150,0.34325,504300000
2937.0,0.34850,0.34850,0.33750,0.33800,627176000
2938.0,0.34450,0.35225,0.34275,0.34950,632676000
2939.0,0.35250,0.35925,0.34875,0.35875,608312000
2940.0,0.35825,0.36250,0.35425,0.35550,546272000
2943.0,0.35575,0.36550,0.35125,0.36525,562792000
2944.0,0.36275,0.37500,0.36250,0.37350,730920000
2945.0,0.36350,0.37225,0.35300,0.37125,1274152000
2946.0,0.37675,0.38100,0.36575,0.36775,799672000
2947.0,0.36550,0.37475,0.36250,0.37275,449996000
2950.0,0.36625,0.37175,0.36075,0.37000,399076000
2951.0,0.37100,0.37125,0.36275,0.36925,357900000
2952.0,0.37350,0.37750,0.36825,0.37325,428020000
